ticker,name,exchange,is_etf,security_type,source
VRXA,Veraxa Biotech AG - Ordinary Shares,NASDAQ,False,common,nasdaqtrader
VRXAW,Veraxa Biotech AG - Warrants,NASDAQ,False,warrant,nasdaqtrader
VS,Versus Systems Inc. - Common Stock,NASDAQ,False,common,nasdaqtrader
VSA,VisionSys AI Inc. - American Depositary Shares,NASDAQ,False,common,nasdaqtrader
VSAT,"ViaSat, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
VSEC,VSE Corporation - Common Stock,NASDAQ,False,common,nasdaqtrader
VSECU,VSE Corporation - Tangible Equity Units,NASDAQ,False,unit,nasdaqtrader
VSH,"Vishay Intertechnology, Inc. Common Stock",N,False,common,nasdaqtrader
VSME,VS Media Holdings Limited - Class A Ordinary Shares,NASDAQ,False,common,nasdaqtrader
VSNT,"Versant Media Group, Inc. - Class A Common Stock",NASDAQ,False,common,nasdaqtrader
VST,Vistra Corp. Common Stock,N,False,common,nasdaqtrader
VSTM,"Verastem, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
VSTS,Vestis Corporation Common Stock,N,False,common,nasdaqtrader
VSXY,Victorias Secret & Co. Common Stock,N,False,common,nasdaqtrader
VTAK,"Catheter Precision, Inc. Common Stock",A,False,common,nasdaqtrader
VTEX,VTEX Class A Common Shares,N,False,common,nasdaqtrader
VTGN,"Vistagen Therapeutics, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
VTIX,Virtuix Holdings Inc. - Class A Common Stock,NASDAQ,False,common,nasdaqtrader
VTMX,"Corporacion Inmobiliaria Vesta, S.A.B de C.V. American Depositary Shares, each representing ten (10) Common Shares",N,False,common,nasdaqtrader
VTN,Invesco Trust for Investment Grade New York Municipals Common Stock,N,False,common,nasdaqtrader
VTOL,"Bristow Group, Inc. Common Stock",N,False,common,nasdaqtrader
VTR,"Ventas, Inc. Common Stock",N,False,common,nasdaqtrader
VTRS,Viatris Inc. - Common Stock,NASDAQ,False,common,nasdaqtrader
VTS,"Vitesse Energy, Inc. Common Stock",N,False,common,nasdaqtrader
VTSI,"VirTra, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
VTVT,vTv Therapeutics Inc. - Class A Common Stock,NASDAQ,False,common,nasdaqtrader
VUZI,Vuzix Corporation  - Common Stock,NASDAQ,False,common,nasdaqtrader
VVOS,"Vivos Therapeutics, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
VVR,Invesco Senior Income Trust Common Stock (DE),N,False,common,nasdaqtrader
VVV,Valvoline Inc. Common Stock,N,False,common,nasdaqtrader
VVX,"V2X, Inc. Common Stock",N,False,common,nasdaqtrader
VWAV,"VisionWave Holdings, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
VWAVW,"VisionWave Holdings, Inc. - Warrant",NASDAQ,False,warrant,nasdaqtrader
VXX,iPath Series B S&P 500 VIX Short-Term Futures ETN,Z,False,common,nasdaqtrader
VXZ,iPath Series B S&P 500 VIX Mid-Term Futures ETN,Z,False,common,nasdaqtrader
VYGR,"Voyager Therapeutics, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
VYX,NCR Voyix Corporation Common Stock,N,False,common,nasdaqtrader
VZ,Verizon Communications Inc. Common Stock,N,False,common,nasdaqtrader
VZLA,Vizsla Silver Corp. Common Shares,A,False,common,nasdaqtrader
W,Wayfair Inc. Class A Common Stock,N,False,common,nasdaqtrader
WAB,Westinghouse Air Brake Technologies Corporation Common Stock,N,False,common,nasdaqtrader
WABC,Westamerica Bancorporation - Common Stock,NASDAQ,False,common,nasdaqtrader
WAFD,"WaFd, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
WAFDP,"WaFd, Inc. - Depositary Shares",NASDAQ,False,preferred,nasdaqtrader
WAFU,Wah Fu Education Group Limited - Ordinary Shares,NASDAQ,False,common,nasdaqtrader
WAL,Western Alliance Bancorporation Common Stock (DE),N,False,common,nasdaqtrader
WAL-PA,"Western Alliance Bancorporation Depositary Shares, Each Representing a 1/400th Interest in a Share of 4.250% Fixed-Rate Non-Cumulative Perpetual Preferred Stock, Series A",N,False,preferred,nasdaqtrader
WALD,Waldencast plc - Class A Ordinary Share,NASDAQ,False,common,nasdaqtrader
WALDW,Waldencast plc - Warrant,NASDAQ,False,warrant,nasdaqtrader
WASH,"Washington Trust Bancorp, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
WAT,Waters Corporation Common Stock,N,False,common,nasdaqtrader
WATR,Air Water Ventures Limited - Ordinary Shares,NASDAQ,False,common,nasdaqtrader
WATT,Energous Corporation - Common Stock,NASDAQ,False,common,nasdaqtrader
WAVE,Eco Wave Power Global AB (publ) - American Depositary Shares,NASDAQ,False,common,nasdaqtrader
WAY,Waystar Holding Corp. - Common Stock,NASDAQ,False,common,nasdaqtrader
WB,Weibo Corporation - American Depositary Shares,NASDAQ,False,common,nasdaqtrader
WBD,"Warner Bros. Discovery, Inc. - Series A Common Stock",NASDAQ,False,common,nasdaqtrader
WBI,WaterBridge Infrastructure LLC Class A Shares Representing Limited Liability Company Interests,N,False,common,nasdaqtrader
WBS,Webster Financial Corporation Common Stock,N,False,common,nasdaqtrader
WBS-PF,"Webster Financial Corporation Depositary Shares, Each Representing 1/1,000th Interest in a Share of 5.25% Series F Non-Cumulative Perpetual Preferred Stock",N,False,preferred,nasdaqtrader
WBS-PG,"Webster Financial Corporation Depositary Shares, each representing a 1/40th interest in a share of 6.50% Series G non-cumulative perpetual preferred stock",N,False,preferred,nasdaqtrader
WBTN,WEBTOON Entertainment Inc. - Common stock,NASDAQ,False,common,nasdaqtrader
WBUY,WEBUY GLOBAL LTD. - Class A Ordinary Shares,NASDAQ,False,common,nasdaqtrader
WBX,Wallbox N.V. Class A Ordinary Shares,N,False,common,nasdaqtrader
WCC,"WESCO International, Inc. Common Stock",N,False,common,nasdaqtrader
WCN,"Waste Connections, Inc. Common Shares",N,False,common,nasdaqtrader
WCT,Wellchange Holdings Company Limited - Class A Ordinary shares,NASDAQ,False,common,nasdaqtrader
WD,"Walker & Dunlop, Inc Common Stock",N,False,common,nasdaqtrader
WDAY,"Workday, Inc. - Class A Common Stock",NASDAQ,False,common,nasdaqtrader
WDC,Western Digital Corporation - Common Stock,NASDAQ,False,common,nasdaqtrader
WDFC,WD-40 Company - Common Stock,NASDAQ,False,common,nasdaqtrader
WDH,Waterdrop Inc. American Depositary Shares (each representing the right to receive 10 Class A Ordinary Shares),N,False,common,nasdaqtrader
WDI,Western Asset Diversified Income Fund Common Shares of Beneficial Interest,N,False,common,nasdaqtrader
WDS,"Woodside Energy Group Limited American Depositary Shares, each representing one Ordinary Share",N,False,common,nasdaqtrader
WEA,Western Asset Bond Fund Share of Beneficial Interest,N,False,note,nasdaqtrader
WEAV,"Weave Communications, Inc. Common Stock",N,False,common,nasdaqtrader
WEC,"WEC Energy Group, Inc. Common Stock",N,False,common,nasdaqtrader
WELL,Welltower Inc. Common Stock,N,False,common,nasdaqtrader
WEN,Wendy's Company (The) - Common Stock,NASDAQ,False,common,nasdaqtrader
WENC,West Enclave Merger Corp. Ordinary Shares,N,False,common,nasdaqtrader
WENC-R,"West Enclave Merger Corp. Rights, each Right to acquire one-tenth (1/10) of one Ordinary Share",N,False,right,nasdaqtrader
WENC-U,"West Enclave Merger Corp. Units, each consisting of one Ordinary Share and one Right to acquire one-tenth (1/10) of one Ordinary Share",N,False,unit,nasdaqtrader
WENN,Wen Acquisition Corp - Class A Ordinary Shares,NASDAQ,False,common,nasdaqtrader
WENNU,Wen Acquisition Corp - Unit,NASDAQ,False,unit,nasdaqtrader
WENNW,Wen Acquisition Corp - Warrant,NASDAQ,False,warrant,nasdaqtrader
WERN,"Werner Enterprises, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
WES,"Western Midstream Partners, LP Common Units Representing Limited Partner Interests",N,False,common,nasdaqtrader
WEST,Westrock Coffee Company - Common Stock,NASDAQ,False,common,nasdaqtrader
WETH,Wetouch Technology Inc. - Common Stock,NASDAQ,False,common,nasdaqtrader
WETO,Wetour Robotics Limited - Ordinary Shares,NASDAQ,False,common,nasdaqtrader
WEX,WEX Inc. common stock,N,False,common,nasdaqtrader
WEYS,"Weyco Group, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
WF,Woori Financial Group Inc. American Depositary Shares (each representing three (3) shares of Common Stock),N,False,common,nasdaqtrader
WFC,Wells Fargo & Company Common Stock,N,False,common,nasdaqtrader
WFC-PA,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock, Series AA",N,False,preferred,nasdaqtrader
WFC-PC,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock, Series CC",N,False,preferred,nasdaqtrader
WFC-PD,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in  a share of Non-Cumulative Perpetual Class A Preferred Stock, Series DD",N,False,preferred,nasdaqtrader
WFC-PL,"Wells Fargo & Company 7.50% Non-Cumulative Perpetual Convertible Class A Preferred Stock, Series L",N,False,preferred,nasdaqtrader
WFC-PY,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock, Series Y",N,False,preferred,nasdaqtrader
WFC-PZ,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock, Series Z",N,False,preferred,nasdaqtrader
WFCF,"Where Food Comes From, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
WFF,WF Holding Limited - Ordinary Shares,NASDAQ,False,common,nasdaqtrader
WFG,West Fraser Timber Co. Ltd Common stock,N,False,common,nasdaqtrader
WFRD,Weatherford International plc - Ordinary shares,NASDAQ,False,common,nasdaqtrader
WGO,"Winnebago Industries, Inc. Common Stock",N,False,common,nasdaqtrader
WGS,GeneDx Holdings Corp. - Class A Common Stock,NASDAQ,False,common,nasdaqtrader
WH,"Wyndham Hotels & Resorts, Inc. Common Stock",N,False,common,nasdaqtrader
WHD,"Cactus, Inc. Class A Common Stock",N,False,common,nasdaqtrader
WHF,"WhiteHorse Finance, Inc. - Closed End Fund",NASDAQ,False,common,nasdaqtrader
WHFCL,"WhiteHorse Finance, Inc. - 7.875% Notes due 2028",NASDAQ,False,note,nasdaqtrader
WHG,Westwood Holdings Group Inc Common Stock,N,False,common,nasdaqtrader
WHK,WhiteHawk Minerals Corp Class A Common Stock,N,False,common,nasdaqtrader
WHLR,"Wheeler Real Estate Investment Trust, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
WHLRD,"Wheeler Real Estate Investment Trust, Inc. - Series D Cumulative Preferred Stock",NASDAQ,False,preferred,nasdaqtrader
WHLRL,"Wheeler Real Estate Investment Trust, Inc. - 7.00% Senior Subordinated Convertible Notes Due 2031",NASDAQ,False,note,nasdaqtrader
WHLRP,"Wheeler Real Estate Investment Trust, Inc. - Series B Preferred Stock",NASDAQ,False,preferred,nasdaqtrader
WHR,Whirlpool Corporation Common Stock,N,False,common,nasdaqtrader
WHR-PA,"Whirlpool Corporation Depositary Shares, each representing a 1/20th interest in a share of 8.50% Series A Mandatory Convertible Preferred Stock",N,False,preferred,nasdaqtrader
WHWK,"Whitehawk Therapeutics, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
WIA,Western Asset Inflation-Linked Income Fund,N,False,common,nasdaqtrader
WILC,"G. Willi-Food International,  Ltd. - Ordinary Shares",NASDAQ,False,common,nasdaqtrader
WIMI,WiMi Hologram Cloud Inc. - Class B Ordinary Shares,NASDAQ,False,common,nasdaqtrader
WINA,Winmark Corporation - Common Stock,NASDAQ,False,common,nasdaqtrader
WING,Wingstop Inc. - Common Stock,NASDAQ,False,common,nasdaqtrader
WIT,Wipro Limited Common Stock,N,False,common,nasdaqtrader
WIW,Western Asset Inflation-Linked Opportunities & Income Fund,N,False,common,nasdaqtrader
WIX,Wix.com Ltd. - Ordinary Shares,NASDAQ,False,common,nasdaqtrader
WK,Workiva Inc. Class A Common Stock,N,False,common,nasdaqtrader
WKC,World Kinect Corporation Common Stock,N,False,common,nasdaqtrader
WKEY,WISeKey International Holding Ltd - American Depositary Shares,NASDAQ,False,common,nasdaqtrader
WKHS,"Workhorse Group, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
WKSP,"Worksport, Ltd. - Common Stock",NASDAQ,False,common,nasdaqtrader
WLCO,Wilco 63 Corporation - Class A Ordinary Shares,NASDAQ,False,common,nasdaqtrader
WLCOU,Wilco 63 Corporation - Units,NASDAQ,False,unit,nasdaqtrader
WLCOW,Wilco 63 Corporation - Warrant,NASDAQ,False,warrant,nasdaqtrader
WLDN,"Willdan Group, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
WLDS,Wearable Devices Ltd. - Ordinary Share,NASDAQ,False,common,nasdaqtrader
WLDSW,Wearable Devices Ltd. - Warrant,NASDAQ,False,warrant,nasdaqtrader
WLFC,Willis Lease Finance Corporation - Common Stock,NASDAQ,False,common,nasdaqtrader
WLII,Willow Lane Acquisition Corp. II - Class A Ordinary Shares,NASDAQ,False,common,nasdaqtrader
WLIIU,Willow Lane Acquisition Corp. II - Unit,NASDAQ,False,unit,nasdaqtrader
WLIIW,Willow Lane Acquisition Corp. II - Warrants,NASDAQ,False,warrant,nasdaqtrader
WLK,Westlake Corporation Common Stock,N,False,common,nasdaqtrader
WLKP,Westlake Chemical Partners LP Common Units representing limited partner interests,N,False,common,nasdaqtrader
WLTH,Wealthfront Corporation - Common Stock,NASDAQ,False,common,nasdaqtrader
WLY,"John Wiley & Sons, Inc. Common Stock",N,False,common,nasdaqtrader
WLYB,"John Wiley & Sons, Inc. Common Stock",N,False,common,nasdaqtrader
WM,"Waste Management, Inc. Common Stock",N,False,common,nasdaqtrader
WMB,"Williams Companies, Inc. (The) Common Stock",N,False,common,nasdaqtrader
WMG,Warner Music Group Corp. - Class A Common Stock,NASDAQ,False,common,nasdaqtrader
WMK,"Weis Markets, Inc. Common Stock",N,False,common,nasdaqtrader
WMS,"Advanced Drainage Systems, Inc. Common Stock",N,False,common,nasdaqtrader
WMT,Walmart Inc. - Common Stock,NASDAQ,False,common,nasdaqtrader
WNC,Wabash National Corporation Common Stock,N,False,common,nasdaqtrader
WNEB,"Western New England Bancorp, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
WNW,Meiwu Technology Company Limited - Ordinary Shares,NASDAQ,False,common,nasdaqtrader
WOK,WORK Medical Technology Group LTD - Class A Ordinary Shares,NASDAQ,False,common,nasdaqtrader
WOLF,"Wolfspeed, Inc. Common Stock New",N,False,common,nasdaqtrader
WOOF,"Petco Health and Wellness Company, Inc. - Class A Common Stock",NASDAQ,False,common,nasdaqtrader
WOR,"Worthington Enterprises, Inc. Common Shares",N,False,common,nasdaqtrader
WPAC,White Pearl Acquisition Corp. Class A Ordinary Shares,N,False,common,nasdaqtrader
WPAC-R,"White Pearl Acquisition Corp. Rights, each right entitles the holder to receive one-fifth of one Class A ordinary share upon consummation of the initial business combination",N,False,right,nasdaqtrader
WPAC-U,"White Pearl Acquisition Corp. Units, each consisting of one Class A ordinary share and one right to receive one-fifth (1/5) of one Class A ordinary share",N,False,unit,nasdaqtrader
WPC,W. P. Carey Inc. REIT,N,False,common,nasdaqtrader
WPM,Wheaton Precious Metals Corp Common Shares (Canada),N,False,common,nasdaqtrader
WPP,WPP plc American Depositary Shares,N,False,common,nasdaqtrader
WPRT,Westport Fuel Systems Inc - Common Shares,NASDAQ,False,common,nasdaqtrader
WRAP,"Wrap Technologies, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
WRB,W.R. Berkley Corporation Common Stock,N,False,common,nasdaqtrader
WRB-PE,W.R. Berkley Corporation 5.70% Subordinated Debentures due 2058,N,False,preferred,nasdaqtrader
WRB-PF,W.R. Berkley Corporation 5.10% Subordinated Debentures due 2059,N,False,preferred,nasdaqtrader
WRB-PG,W.R. Berkley Corporation 4.25% Subordinated Debentures due 2060,N,False,preferred,nasdaqtrader
WRB-PH,W.R. Berkley Corporation 4.125% Subordinated Debentures due 2061,N,False,preferred,nasdaqtrader
WRBY,Warby Parker Inc. Class A Common Stock,N,False,common,nasdaqtrader
WRD,WeRide Inc. - American Depositary Shares,NASDAQ,False,common,nasdaqtrader
WRLD,World Acceptance Corporation - Common Stock,NASDAQ,False,common,nasdaqtrader
WRN,Western Copper and Gold Corporation Common Stock,A,False,common,nasdaqtrader
WS,"Worthington Steel, Inc. Common Shares",N,False,common,nasdaqtrader
WSBC,"WesBanco, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
WSBCO,"WesBanco, Inc. - Depositary Shares each representing 1/40th interest in a share of 7.375% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series B",NASDAQ,False,preferred,nasdaqtrader
WSBF,"Waterstone Financial, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
WSBK,"Winchester Bancorp, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
WSC,WillScot Holdings Corporation - Class A Common Stock,NASDAQ,False,common,nasdaqtrader
WSE,Wise Group plc - Class A Ordinary Shares,NASDAQ,False,common,nasdaqtrader
WSFS,WSFS Financial Corporation - Common Stock,NASDAQ,False,common,nasdaqtrader
WSHP,WeShop Holdings Limited - Class A Ordinary Shares,NASDAQ,False,common,nasdaqtrader
WSM,"Williams-Sonoma, Inc. Common Stock (DE)",N,False,common,nasdaqtrader
WSO,"Watsco, Inc. Common Stock",N,False,common,nasdaqtrader
WSO-B,"Watsco, Inc. Class B Common Stock",N,False,common,nasdaqtrader
WST,"West Pharmaceutical Services, Inc. Common Stock",N,False,common,nasdaqtrader
WSTN,Westin Acquisition Corp - Class A Ordinary Share,NASDAQ,False,common,nasdaqtrader
WSTNR,Westin Acquisition Corp - Right,NASDAQ,False,right,nasdaqtrader
WSTNU,Westin Acquisition Corp - Units,NASDAQ,False,unit,nasdaqtrader
WT,"WisdomTree, Inc. Common Stock",N,False,common,nasdaqtrader
WTBA,West Bancorporation - Common Stock,NASDAQ,False,common,nasdaqtrader
WTF,Waton Financial Limited - Ordinary Shares,NASDAQ,False,common,nasdaqtrader
WTFC,Wintrust Financial Corporation - Common Stock,NASDAQ,False,common,nasdaqtrader
WTFCN,"Wintrust Financial Corporation - Depositary Shares, Each Representing a 1/1,000th Interest in a Share of 7.875% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series F, no par value, with a liquidation preference of $25,000 per share",NASDAQ,False,preferred,nasdaqtrader
WTG,Wintergreen Acquisition Corp. - Ordinary Shares,NASDAQ,False,common,nasdaqtrader
WTGUR,Wintergreen Acquisition Corp. - Rights,NASDAQ,False,right,nasdaqtrader
WTGUU,Wintergreen Acquisition Corp. - Unit,NASDAQ,False,unit,nasdaqtrader
WTI,"W&T Offshore, Inc. Common Stock",N,False,common,nasdaqtrader
WTM,"White Mountains Insurance Group, Ltd. Common Stock",N,False,common,nasdaqtrader
WTRG,"Essential Utilities, Inc. Common Stock",N,False,common,nasdaqtrader
WTS,"Watts Water Technologies, Inc. Class A Common Stock",N,False,common,nasdaqtrader
WTTR,"Select Water Solutions, Inc. Class A common stock",N,False,common,nasdaqtrader
WTW,Willis Towers Watson Public Limited Company - Ordinary Shares,NASDAQ,False,common,nasdaqtrader
WU,Western Union Company (The) Common Stock,N,False,common,nasdaqtrader
